time,A,C,DA,DR,D_A,D_R,MA,MR,R
174.829,1480,795,0,0,1,1,69,58,0
174.829,1480,794,0,0,1,1,69,58,1
174.83,1479,795,0,0,1,1,69,58,0
174.83,1479,794,0,0,1,1,69,58,1
174.83,1478,795,0,0,1,1,69,58,0
174.83,1479,795,0,0,1,1,69,58,0
174.83,1480,795,1,0,0,1,69,58,0
174.83,1479,795,0,0,1,1,69,58,0
174.83,1478,795,0,0,1,1,69,58,0
174.83,1479,795,0,0,1,1,69,58,0
174.83,1478,795,0,0,1,1,69,58,0
174.831,1478,794,0,0,1,1,69,58,1
174.831,1479,794,0,0,1,1,69,58,1
174.831,1479,794,0,0,1,1,68,58,1
174.831,1480,794,0,0,1,1,68,58,1
174.831,1480,793,0,0,1,1,68,58,2
174.831,1479,794,0,0,1,1,68,58,1
174.831,1478,795,0,0,1,1,68,58,0
174.831,1479,795,0,0,1,1,68,58,0
174.831,1478,795,0,0,1,1,68,58,0
174.832,1478,795,0,0,1,1,69,58,0
174.832,1479,795,0,0,1,1,69,58,0
174.832,1480,795,0,0,1,1,69,58,0
174.832,1480,794,0,0,1,1,69,58,1
174.832,1481,794,0,0,1,1,69,58,1
174.832,1482,794,0,0,1,1,69,58,1
174.832,1482,794,0,0,1,1,68,58,1
174.833,1482,793,0,0,1,1,68,58,2
174.833,1483,793,0,0,1,1,68,58,2
174.833,1482,794,0,0,1,1,68,58,1
174.833,1481,794,0,0,1,1,68,58,1
174.833,1481,794,0,0,1,1,67,58,1
174.833,1482,794,0,0,1,1,67,58,1
174.834,1482,794,0,0,1,1,66,58,1
174.834,1481,794,0,0,1,1,66,58,1
174.834,1480,795,0,0,1,1,66,58,0
174.834,1480,795,0,0,1,1,65,58,0
174.834,1479,795,0,0,1,1,65,58,0
174.834,1479,794,0,0,1,1,65,58,1
174.834,1480,794,0,0,1,1,65,58,1
174.834,1481,794,0,0,1,1,65,58,1
174.834,1480,795,0,0,1,1,65,58,0
174.835,1481,795,0,0,1,1,65,58,0
174.835,1482,795,0,0,1,1,65,58,0
174.835,1483,795,0,0,1,1,65,58,0
174.835,1484,795,0,0,1,1,65,58,0
174.835,1483,795,0,0,1,1,65,58,0
174.835,1483,795,0,0,1,1,66,58,0
174.835,1484,795,0,0,1,1,66,58,0
174.835,1485,795,0,0,1,1,66,58,0
174.835,1486,795,0,0,1,1,66,58,0
174.835,1486,795,0,0,1,1,67,58,0
174.835,1485,795,0,0,1,1,67,58,0
174.835,1484,795,0,0,1,1,67,58,0
174.835,1485,795,0,0,1,1,67,58,0
174.835,1486,795,0,0,1,1,67,58,0
174.835,1487,795,0,0,1,1,67,58,0
174.835,1488,795,0,0,1,1,67,58,0
174.836,1489,795,0,0,1,1,67,58,0
174.836,1490,795,0,0,1,1,67,58,0
174.836,1489,795,0,0,1,1,67,58,0
174.836,1490,795,0,0,1,1,67,58,0
174.836,1491,795,0,0,1,1,67,58,0
174.837,1492,795,0,0,1,1,67,58,0
174.837,1493,795,0,0,1,1,67,58,0
174.837,1494,795,0,0,1,1,67,58,0
174.837,1495,795,0,0,1,1,67,58,0
174.837,1495,794,0,0,1,1,67,58,1
174.837,1494,795,0,0,1,1,67,58,0
174.837,1495,795,0,0,1,1,67,58,0
174.837,1496,795,0,0,1,1,67,58,0
174.838,1497,795,0,0,1,1,67,58,0
174.838,1498,795,0,0,1,1,67,58,0
174.838,1499,795,0,0,1,1,67,58,0
174.838,1499,794,0,0,1,1,67,58,1
174.838,1498,794,0,0,1,1,67,58,1
174.838,1497,795,0,0,1,1,67,58,0
174.838,1497,795,0,0,1,1,66,58,0
174.838,1498,795,0,0,1,1,66,58,0
174.839,1498,795,0,0,1,1,65,58,0
174.839,1497,795,0,0,1,1,65,58,0
174.839,1497,794,0,0,1,1,65,58,1
174.839,1497,794,0,0,1,1,65,58,2
174.839,1496,795,0,0,1,1,65,58,1
174.84,1495,796,0,0,1,1,65,58,0
174.84,1496,796,0,0,1,1,65,58,0
174.84,1497,796,0,0,1,1,65,58,0
174.84,1498,796,0,0,1,1,65,58,0
174.84,1498,796,0,0,1,1,66,58,0
174.84,1499,796,0,0,1,1,66,58,0
174.84,1498,796,0,0,1,1,66,58,0
174.84,1498,796,0,0,1,1,66,58,1
174.84,1499,796,0,0,1,1,66,58,1
174.84,1498,797,0,0,1,1,66,58,0
174.841,1499,797,0,0,1,1,66,58,0
174.841,1498,797,0,0,1,1,66,58,0
174.841,1498,797,0,0,1,1,66,58,1
174.841,1499,797,0,0,1,1,66,58,1
174.841,1498,798,0,0,1,1,66,58,0
174.841,1498,797,0,0,1,1,66,58,1
174.841,1499,797,0,0,1,1,66,58,1
174.841,1498,797,0,0,1,1,66,58,1
174.842,1498,797,0,0,1,1,67,58,1
174.842,1497,797,0,0,1,1,67,58,1
174.842,1498,797,0,0,1,1,67,58,1
174.842,1499,797,0,0,1,1,67,58,1
174.842,1499,797,0,0,1,1,68,58,1
174.842,1498,798,0,0,1,1,68,58,0
174.842,1497,798,0,0,1,1,68,58,0
174.842,1497,798,0,0,1,1,69,58,0
174.842,1498,798,0,0,1,1,69,58,0
174.842,1498,797,0,0,1,1,69,58,1
174.842,1499,797,0,0,1,1,69,58,1
174.843,1498,798,0,0,1,1,69,58,0
174.843,1499,798,0,0,1,1,69,58,0
174.843,1499,798,0,0,1,1,70,58,0
174.843,1500,798,0,0,1,1,70,58,0
174.843,1501,798,0,0,1,1,70,58,0
174.843,1501,798,0,0,1,1,70,59,0
174.843,1501,797,0,0,1,1,70,59,1
174.844,1500,798,0,0,1,1,70,59,0
174.844,1500,798,0,0,1,1,70,59,1
174.844,1501,798,0,0,1,1,70,59,1
174.844,1500,799,0,0,1,1,70,59,0
174.844,1501,799,0,0,1,1,70,59,0
174.844,1502,799,0,0,1,1,70,59,0
174.844,1502,799,0,0,1,1,70,58,0
174.844,1502,798,0,0,1,1,70,58,1
174.844,1502,798,0,0,1,1,70,57,1
174.844,1503,798,0,0,1,1,70,57,1
174.845,1504,798,0,0,1,1,70,57,1
174.845,1505,798,0,0,1,1,70,57,1
174.845,1505,798,0,0,1,1,70,57,2
174.845,1504,798,0,0,1,1,70,57,2
174.845,1503,798,0,0,1,1,70,57,2
174.845,1504,798,0,0,1,1,70,57,2
174.845,1504,798,0,0,1,1,69,57,2
174.845,1504,798,0,0,1,1,70,57,2
174.845,1503,799,0,0,1,1,70,57,1
174.845,1502,800,0,0,1,1,70,57,0
174.845,1501,800,0,0,1,1,70,57,0
174.845,1501,800,0,0,1,1,70,57,1
174.845,1502,800,0,0,1,1,70,57,1
174.845,1501,800,0,0,1,1,70,57,1
174.845,1502,800,0,0,1,1,70,57,1
174.845,1501,801,0,0,1,1,70,57,0
174.846,1502,801,0,0,1,1,70,57,0
174.846,1503,801,0,0,1,1,70,57,0
174.846,1504,801,0,0,1,1,70,57,0
174.846,1503,801,0,0,1,1,70,57,0
174.846,1503,801,0,0,1,1,71,57,0
174.846,1504,801,0,0,1,1,71,57,0
174.846,1505,801,0,0,1,1,71,57,0
174.846,1506,801,0,0,1,1,71,57,0
174.847,1507,801,0,0,1,1,71,57,0
174.847,1506,801,0,0,1,1,71,57,0
174.847,1506,801,0,0,1,1,70,57,0
174.847,1507,801,0,0,1,1,70,57,0
174.847,1508,801,0,0,1,1,70,57,0
174.847,1507,801,0,0,1,1,70,57,0
174.847,1508,801,0,0,1,1,70,57,0
174.848,1509,801,0,0,1,1,70,57,0
174.848,1510,801,0,0,1,1,70,57,0
174.849,1511,801,0,0,1,1,70,57,0
174.849,1512,801,0,0,1,1,70,57,0
174.849,1511,801,0,0,1,1,70,57,0
174.849,1512,801,0,0,1,1,70,57,0
174.849,1513,801,0,0,1,1,70,57,0
174.849,1514,801,0,0,1,1,70,57,0
174.849,1513,801,0,0,1,1,70,57,0
174.849,1513,801,0,0,1,1,71,57,0
174.85,1514,801,0,0,1,1,71,57,0
174.85,1513,801,0,0,1,1,71,57,0
174.85,1512,801,0,0,1,1,71,57,0
174.85,1512,801,0,0,1,1,71,58,0
174.85,1513,801,0,0,1,1,71,58,0
174.85,1514,801,0,0,1,1,71,58,0
174.85,1515,801,0,0,1,1,71,58,0
174.85,1516,801,0,0,1,1,71,58,0
174.851,1515,801,0,0,1,1,71,58,0
174.851,1516,801,0,0,1,1,71,58,0
174.851,1516,801,0,0,1,1,72,58,0
174.851,1517,801,0,1,1,0,72,58,0
174.851,1518,801,0,1,1,0,72,58,0
174.851,1517,801,0,1,1,0,72,58,0
174.851,1518,801,0,1,1,0,72,58,0
174.851,1518,801,0,1,1,0,73,58,0
174.851,1517,801,0,0,1,1,73,58,0
174.852,1517,801,0,0,1,1,72,58,0
174.852,1518,801,0,0,1,1,72,58,0
174.852,1519,801,1,0,0,1,72,58,0
174.852,1519,801,1,0,0,1,73,58,0
174.852,1519,801,1,0,0,1,73,58,1
174.852,1520,801,1,0,0,1,73,58,1
174.852,1521,801,1,0,0,1,73,58,1
174.852,1520,801,1,0,0,1,73,58,1
174.852,1521,801,1,0,0,1,73,58,1
174.852,1521,800,1,0,0,1,73,58,2
174.853,1521,799,1,0,0,1,73,58,3
174.853,1520,800,1,0,0,1,73,58,2
174.853,1520,800,1,0,0,1,73,58,3
174.853,1521,800,1,0,0,1,73,58,3
174.853,1520,801,1,0,0,1,73,58,2
174.853,1519,802,1,0,0,1,73,58,1
174.853,1518,803,1,0,0,1,73,58,0
174.853,1519,803,1,0,0,1,73,58,0
174.853,1520,803,1,0,0,1,73,58,0
174.853,1519,803,1,0,0,1,73,58,0
174.853,1519,802,1,0,0,1,73,58,1
174.853,1518,802,0,0,1,1,73,58,1
174.854,1519,802,0,0,1,1,73,58,1
174.854,1519,802,0,0,1,1,74,58,1
174.854,1518,803,0,0,1,1,74,58,0
174.854,1517,803,0,0,1,1,74,58,0
174.854,1516,803,0,0,1,1,74,58,0
174.854,1516,803,0,0,1,1,75,58,0
174.854,1516,802,0,0,1,1,75,58,1
174.854,1515,802,0,0,1,1,75,58,1
174.854,1514,803,0,0,1,1,75,58,0
174.854,1515,803,0,0,1,1,75,58,0
174.855,1516,803,0,0,1,1,75,58,0
174.855,1515,803,0,0,1,1,75,58,0
174.855,1516,803,1,0,0,1,75,58,0
174.855,1517,803,1,0,0,1,75,58,0
174.855,1517,803,1,0,0,1,75,58,1
174.855,1516,803,1,0,0,1,75,58,1
174.855,1517,803,1,0,0,1,75,58,1
174.855,1517,803,1,0,0,1,75,59,1
174.855,1516,803,1,0,0,1,75,59,1
174.855,1517,803,1,0,0,1,75,59,1
174.856,1516,803,0,0,1,1,75,59,1
174.856,1516,803,0,0,1,1,75,59,2
174.856,1516,803,0,0,1,1,74,59,2
174.856,1515,804,0,0,1,1,74,59,1
174.856,1516,804,0,0,1,1,74,59,1
174.856,1516,804,0,0,1,1,74,59,2
174.856,1515,805,0,0,1,1,74,59,1
174.856,1514,806,0,0,1,1,74,59,0
174.856,1515,806,0,0,1,1,74,59,0
174.856,1516,806,0,0,1,1,74,59,0
174.856,1517,806,0,0,1,1,74,59,0
174.856,1517,806,0,0,1,1,73,59,0
174.857,1517,805,0,0,1,1,73,59,1
174.857,1518,805,0,0,1,1,73,59,1
174.857,1518,804,0,0,1,1,73,59,2
174.857,1518,804,0,0,1,1,72,59,2
174.857,1519,804,0,0,1,1,72,59,2
174.857,1519,803,0,0,1,1,72,59,3
174.857,1519,803,0,0,1,1,71,59,3
174.857,1520,803,0,0,1,1,71,59,3
174.858,1519,804,0,0,1,1,71,59,2
174.858,1518,805,0,0,1,1,71,59,1
174.858,1519,805,0,0,1,1,71,59,1
174.858,1519,805,0,0,1,1,72,59,1
174.858,1518,805,0,0,1,1,72,59,1
174.858,1519,805,0,0,1,1,72,59,1
174.858,1520,805,0,0,1,1,72,59,1
174.859,1521,805,0,0,1,1,72,59,1
174.859,1520,805,0,0,1,1,72,59,1
174.859,1521,805,0,0,1,1,72,59,1
174.859,1522,805,0,0,1,1,72,59,1
174.859,1522,804,0,0,1,1,72,59,2
174.859,1522,803,0,0,1,1,72,59,3
174.859,1521,804,0,0,1,1,72,59,2
174.859,1520,805,0,0,1,1,72,59,1
174.859,1521,805,0,0,1,1,72,59,1
174.859,1522,805,0,0,1,1,72,59,1
174.859,1522,804,0,0,1,1,72,59,2
174.859,1522,803,0,0,1,1,72,59,3
174.86,1521,804,0,0,1,1,72,59,2
174.86,1520,804,0,0,1,1,72,59,2
174.86,1521,804,0,0,1,1,72,59,2
174.86,1522,804,1,0,0,1,72,59,2
174.86,1523,804,1,0,0,1,72,59,2
174.86,1523,804,1,0,0,1,72,59,3
174.86,1523,803,1,0,0,1,72,59,4
174.86,1522,804,1,0,0,1,72,59,3
174.86,1521,805,1,0,0,1,72,59,2
174.86,1522,805,1,0,0,1,72,59,2
174.86,1521,806,1,0,0,1,72,59,1
174.86,1522,806,1,0,0,1,72,59,1
174.86,1521,807,1,0,0,1,72,59,0
174.86,1521,807,1,0,0,1,71,59,0
174.86,1522,807,1,1,0,0,71,59,0
174.86,1521,807,1,1,0,0,71,59,0
174.86,1520,807,1,1,0,0,71,59,0
174.86,1519,807,0,1,1,0,71,59,0
174.86,1519,807,0,1,1,0,70,59,0
174.861,1519,807,0,1,1,0,70,59,1
174.861,1518,808,0,1,1,0,70,59,0
174.861,1519,808,0,1,1,0,70,59,0
174.861,1520,808,0,1,1,0,70,59,0
174.861,1521,808,0,1,1,0,70,59,0
174.861,1521,808,0,1,1,0,71,59,0
174.861,1522,808,0,1,1,0,71,59,0
174.861,1522,808,0,1,1,0,72,59,0
174.861,1523,808,0,1,1,0,72,59,0
174.861,1522,808,0,1,1,0,72,59,0
174.861,1522,808,0,1,1,0,71,59,0
174.861,1521,808,0,0,1,1,71,59,0
174.861,1520,808,0,0,1,1,71,59,0
174.862,1520,807,0,0,1,1,71,59,1
174.862,1519,808,0,0,1,1,71,59,0
174.862,1518,808,0,0,1,1,71,59,0
174.862,1519,808,0,0,1,1,71,59,0
174.862,1520,808,0,0,1,1,71,59,0
174.862,1521,808,0,0,1,1,71,59,0
174.862,1522,808,0,0,1,1,71,59,0
174.862,1521,808,0,0,1,1,71,59,0
174.862,1522,808,0,0,1,1,71,59,0
174.863,1522,807,0,0,1,1,71,59,1
174.863,1523,807,0,0,1,1,71,59,1
174.863,1523,807,0,0,1,1,70,59,1
174.863,1523,807,0,0,1,1,69,59,1
174.863,1523,806,0,0,1,1,69,59,2
174.863,1523,805,0,0,1,1,69,59,3
174.863,1522,806,0,0,1,1,69,59,2
174.863,1521,807,0,0,1,1,69,59,1
174.864,1520,808,0,0,1,1,69,59,0
174.864,1519,808,0,0,1,1,69,59,0
174.864,1518,808,0,0,1,1,69,59,0
174.864,1517,808,0,0,1,1,69,59,0
174.865,1517,808,0,0,1,1,68,59,0
174.865,1517,808,0,0,1,1,67,59,0
174.865,1517,807,0,0,1,1,67,59,1
174.865,1517,807,0,0,1,1,66,59,1
174.865,1517,807,0,0,1,1,67,59,1
174.865,1516,807,0,0,1,1,67,59,1
174.865,1517,807,0,0,1,1,67,59,1
174.866,1517,807,0,0,1,1,67,59,2
174.866,1516,808,0,0,1,1,67,59,1
174.866,1517,808,0,0,1,1,67,59,1
174.866,1518,808,0,0,1,1,67,59,1
174.866,1519,808,0,0,1,1,67,59,1
174.866,1518,808,0,0,1,1,67,59,1
174.866,1518,808,0,0,1,1,66,59,1
174.867,1519,808,0,0,1,1,66,59,1
174.867,1519,807,0,0,1,1,66,59,2
174.867,1518,808,0,0,1,1,66,59,1
174.867,1519,808,0,0,1,1,66,59,1
174.867,1519,808,0,0,1,1,67,59,1
174.867,1518,809,0,0,1,1,67,59,0
174.867,1519,809,0,0,1,1,67,59,0
174.867,1520,809,0,0,1,1,67,59,0
174.867,1520,809,0,0,1,1,66,59,0
174.867,1520,809,0,0,1,1,66,59,1
174.867,1521,809,0,0,1,1,66,59,1
174.868,1522,809,0,0,1,1,66,59,1
174.868,1523,809,0,0,1,1,66,59,1
174.868,1523,809,0,0,1,1,67,59,1
174.868,1522,810,0,0,1,1,67,59,0
174.868,1522,810,0,0,1,1,66,59,0
174.868,1522,810,0,0,1,1,67,59,0
174.868,1523,810,0,0,1,1,67,59,0
174.868,1522,810,0,0,1,1,67,59,0
174.868,1522,810,0,0,1,1,66,59,0
174.868,1523,810,0,0,1,1,66,59,0
174.868,1522,810,0,0,1,1,66,59,0
174.869,1521,810,0,0,1,1,66,59,0
174.869,1521,810,0,0,1,1,66,59,1
174.869,1522,810,0,0,1,1,66,59,1
174.869,1521,810,0,0,1,1,66,59,1
174.869,1522,810,0,0,1,1,66,59,1
174.87,1522,810,0,0,1,1,66,59,2
174.87,1521,810,0,0,1,1,66,59,2
174.87,1520,811,0,0,1,1,66,59,1
174.87,1521,811,0,0,1,1,66,59,1
174.87,1520,812,0,0,1,1,66,59,0
174.87,1520,812,0,0,1,1,65,59,0
174.87,1519,812,0,0,1,1,65,59,0
174.87,1519,812,0,0,1,1,64,59,0
174.87,1520,812,0,0,1,1,64,59,0
174.871,1520,811,0,0,1,1,64,59,1
174.871,1521,811,0,0,1,1,64,59,1
174.871,1520,811,0,0,1,1,64,59,1
174.871,1520,811,0,0,1,1,64,59,2
174.871,1521,811,0,0,1,1,64,59,2
174.871,1520,812,0,0,1,1,64,59,1
174.871,1521,812,0,0,1,1,64,59,1
174.871,1520,813,0,0,1,1,64,59,0
174.871,1520,812,0,0,1,1,64,59,1
174.871,1521,812,0,0,1,1,64,59,1
174.871,1520,813,0,0,1,1,64,59,0
174.871,1521,813,0,0,1,1,64,59,0
174.871,1520,813,0,0,1,1,64,59,0
174.871,1520,813,0,0,1,1,63,59,0
174.872,1520,813,0,0,1,1,62,59,0
174.872,1519,813,0,0,1,1,62,59,0
174.872,1520,813,0,0,1,1,62,59,0
174.872,1521,813,0,0,1,1,62,59,0
174.872,1522,813,0,0,1,1,62,59,0
174.872,1523,813,0,0,1,1,62,59,0
174.872,1524,813,0,0,1,1,62,59,0
174.872,1524,812,0,0,1,1,62,59,1
174.872,1523,813,0,0,1,1,62,59,0
174.872,1524,813,0,0,1,1,62,59,0
174.872,1523,813,0,0,1,1,62,59,0
174.872,1522,813,0,0,1,1,62,59,0
174.872,1523,813,0,0,1,1,62,59,0
174.873,1524,813,0,0,1,1,62,59,0
174.873,1525,813,0,0,1,1,62,59,0
174.873,1526,813,0,0,1,1,62,59,0
174.873,1527,813,0,0,1,1,62,59,0
174.874,1528,813,0,0,1,1,62,59,0
174.874,1529,813,0,0,1,1,62,59,0
174.874,1529,813,0,0,1,1,63,59,0
174.874,1528,813,0,0,1,1,63,59,0
174.874,1528,812,0,0,1,1,63,59,1
174.874,1527,813,0,0,1,1,63,59,0
174.874,1527,812,0,0,1,1,63,59,1
174.874,1526,812,0,0,1,1,63,59,1
174.874,1526,812,0,0,1,1,63,60,1
174.874,1527,812,0,0,1,1,63,60,1
174.874,1526,813,0,0,1,1,63,60,0
174.874,1527,813,1,0,0,1,63,60,0
174.874,1528,813,1,0,0,1,63,60,0
174.875,1529,813,1,0,0,1,63,60,0
174.875,1528,813,1,0,0,1,63,60,0
174.875,1527,813,0,0,1,1,63,60,0
174.875,1528,813,0,0,1,1,63,60,0
174.875,1529,813,0,0,1,1,63,60,0
174.875,1529,813,0,0,1,1,64,60,0
174.875,1528,813,0,0,1,1,64,60,0
174.876,1529,813,0,0,1,1,64,60,0
174.876,1528,813,0,0,1,1,64,60,0
174.876,1529,813,0,0,1,1,64,60,0
174.876,1530,813,0,0,1,1,64,60,0
174.876,1531,813,0,0,1,1,64,60,0
174.876,1532,813,0,0,1,1,64,60,0
174.876,1532,813,0,0,1,1,64,60,1
174.876,1533,813,0,0,1,1,64,60,1
174.876,1534,813,0,0,1,1,64,60,1
174.876,1533,814,0,0,1,1,64,60,0
174.876,1534,814,0,1,1,0,64,60,0
174.876,1534,814,0,1,1,0,63,60,0
174.876,1535,814,0,1,1,0,63,60,0
174.876,1536,814,0,1,1,0,63,60,0
174.877,1535,814,0,0,1,1,63,60,0
174.877,1536,814,0,0,1,1,63,60,0
174.877,1535,814,0,0,1,1,63,60,0
174.877,1535,813,0,0,1,1,63,60,1
174.877,1535,812,0,0,1,1,63,60,2
174.877,1535,811,0,0,1,1,63,60,3
174.877,1534,811,0,0,1,1,63,60,3
174.877,1533,812,0,0,1,1,63,60,2
174.877,1532,812,0,0,1,1,63,60,2
174.877,1531,813,0,0,1,1,63,60,1
174.877,1532,813,0,0,1,1,63,60,1
174.877,1531,814,0,0,1,1,63,60,0
174.877,1531,813,0,0,1,1,63,60,1
174.877,1530,814,0,0,1,1,63,60,0
174.877,1529,814,0,0,1,1,63,60,0
174.878,1530,814,0,0,1,1,63,60,0
174.878,1531,814,0,0,1,1,63,60,0
174.878,1531,813,0,0,1,1,63,60,1
174.878,1530,814,0,0,1,1,63,60,0
174.878,1531,814,0,0,1,1,63,60,0
174.878,1532,814,0,0,1,1,63,60,0
174.878,1532,813,0,0,1,1,63,60,1
174.878,1531,813,0,0,1,1,63,60,1
174.878,1530,813,0,0,1,1,63,60,1
174.879,1529,814,0,0,1,1,63,60,0
174.879,1529,814,0,0,1,1,64,60,0
174.879,1530,814,0,0,1,1,64,60,0
174.879,1531,814,0,0,1,1,64,60,0
174.879,1532,814,0,0,1,1,64,60,0
174.879,1533,814,0,0,1,1,64,60,0
174.879,1532,814,0,0,1,1,64,60,0
174.879,1533,814,0,0,1,1,64,60,0
174.88,1534,814,0,1,1,0,64,60,0
174.88,1534,814,0,1,1,0,65,60,0
174.88,1535,814,0,1,1,0,65,60,0
174.88,1536,814,0,1,1,0,65,60,0
174.88,1537,814,0,1,1,0,65,60,0
174.88,1536,814,0,0,1,1,65,60,0
174.88,1537,814,0,0,1,1,65,60,0
174.88,1536,814,0,0,1,1,65,60,0
174.88,1535,814,0,0,1,1,65,60,0
174.881,1535,813,0,0,1,1,65,60,1
174.881,1534,814,0,0,1,1,65,60,0
174.881,1535,814,0,0,1,1,65,60,0
174.881,1536,814,0,0,1,1,65,60,0
174.881,1536,814,0,0,1,1,64,60,0
174.881,1536,813,0,0,1,1,64,60,1
174.882,1535,813,0,0,1,1,64,60,1
174.882,1536,813,0,0,1,1,64,60,1
174.882,1537,813,0,0,1,1,64,60,1
174.882,1537,812,0,0,1,1,64,60,2
174.882,1538,812,0,0,1,1,64,60,2
174.882,1537,813,0,0,1,1,64,60,1
174.882,1537,812,0,0,1,1,64,60,2
174.882,1536,812,0,0,1,1,64,60,2
174.882,1535,813,0,0,1,1,64,60,1
174.882,1536,813,0,0,1,1,64,60,1
174.882,1537,813,0,0,1,1,64,60,1
174.882,1536,814,0,0,1,1,64,60,0
174.883,1537,814,0,0,1,1,64,60,0
174.883,1537,814,0,0,1,1,63,60,0
174.883,1538,814,0,0,1,1,63,60,0
174.883,1539,814,0,0,1,1,63,60,0
174.883,1540,814,0,0,1,1,63,60,0
174.883,1541,814,0,0,1,1,63,60,0
174.883,1540,814,0,0,1,1,63,60,0
174.883,1541,814,0,0,1,1,63,60,0
174.883,1540,814,0,0,1,1,63,60,0
174.884,1540,814,0,0,1,1,64,60,0
174.884,1540,813,0,0,1,1,64,60,1
174.884,1539,814,0,0,1,1,64,60,0
174.884,1540,814,0,0,1,1,64,60,0
174.884,1540,814,0,0,1,1,63,60,0
174.884,1541,814,0,0,1,1,63,60,0
174.885,1540,814,0,0,1,1,63,60,0
174.885,1539,814,0,0,1,1,63,60,0
174.885,1538,814,0,0,1,1,63,60,0
174.885,1539,814,0,0,1,1,63,60,0
174.885,1540,814,0,0,1,1,63,60,0
174.886,1539,814,0,0,1,1,63,60,0
174.886,1538,814,0,0,1,1,63,60,0
174.886,1538,813,0,0,1,1,63,60,1
174.886,1539,813,0,0,1,1,63,60,1
174.886,1538,814,0,0,1,1,63,60,0
174.886,1537,814,0,0,1,1,63,60,0
174.887,1537,813,0,0,1,1,63,60,1
174.887,1538,813,0,0,1,1,63,60,1
174.887,1537,814,0,0,1,1,63,60,0
174.887,1536,814,0,0,1,1,63,60,0
174.887,1536,813,0,0,1,1,63,60,1
174.887,1535,814,0,0,1,1,63,60,0
174.888,1534,814,0,0,1,1,63,60,0
174.888,1535,814,0,0,1,1,63,60,0
174.888,1535,814,0,0,1,1,64,60,0
174.888,1536,814,0,0,1,1,64,60,0
174.888,1536,814,0,0,1,1,63,60,0
174.889,1536,813,0,0,1,1,63,60,1
174.889,1536,812,0,0,1,1,63,60,2
174.889,1535,813,0,0,1,1,63,60,1
174.889,1534,814,0,0,1,1,63,60,0
174.889,1534,813,0,0,1,1,63,60,1
174.889,1534,812,0,0,1,1,63,60,2
174.889,1533,813,0,0,1,1,63,60,1
174.889,1532,813,0,0,1,1,63,60,1
174.889,1531,814,0,0,1,1,63,60,0
174.889,1531,814,0,0,1,1,64,60,0
174.889,1532,814,0,0,1,1,64,60,0
174.889,1533,814,0,0,1,1,64,60,0
174.89,1534,814,0,0,1,1,64,60,0
174.89,1535,814,0,0,1,1,64,60,0
174.89,1536,814,0,0,1,1,64,60,0
174.89,1535,814,0,0,1,1,64,60,0
174.89,1536,814,0,1,1,0,64,60,0
174.89,1536,814,0,1,1,0,63,60,0
174.891,1536,813,0,1,1,0,63,60,1
174.891,1535,814,0,1,1,0,63,60,0
174.891,1534,814,0,0,1,1,63,60,0
174.891,1533,814,0,0,1,1,63,60,0
174.891,1534,814,0,0,1,1,63,60,0
174.892,1535,814,0,0,1,1,63,60,0
174.892,1534,814,0,0,1,1,63,60,0
174.892,1534,814,0,0,1,1,62,60,0
174.892,1534,813,0,0,1,1,62,60,1
174.892,1534,813,0,0,1,1,61,60,1
174.892,1535,813,0,0,1,1,61,60,1
174.892,1534,814,0,0,1,1,61,60,0
174.893,1534,814,0,0,1,1,62,60,0
174.893,1534,813,0,0,1,1,62,60,1
174.893,1535,813,0,0,1,1,62,60,1
174.893,1536,813,0,0,1,1,62,60,1
174.893,1537,813,0,0,1,1,62,60,1
174.894,1537,813,0,0,1,1,61,60,1
174.894,1536,813,0,0,1,1,61,60,1
174.894,1536,813,0,0,1,1,62,60,1
174.894,1535,814,0,0,1,1,62,60,0
174.894,1535,814,0,0,1,1,61,60,0
174.894,1535,813,0,0,1,1,61,60,1
174.894,1534,814,0,0,1,1,61,60,0
174.894,1533,814,0,0,1,1,61,60,0
174.894,1534,814,0,0,1,1,61,60,0
174.895,1534,814,0,0,1,1,61,61,0
174.895,1535,814,0,0,1,1,61,61,0
174.895,1536,814,0,0,1,1,61,61,0
174.895,1537,814,0,0,1,1,61,61,0
174.895,1538,814,0,0,1,1,61,61,0
174.895,1539,814,0,0,1,1,61,61,0
174.895,1540,814,0,0,1,1,61,61,0
174.896,1539,814,0,0,1,1,61,61,0
174.896,1538,814,0,0,1,1,61,61,0
174.896,1537,814,0,0,1,1,61,61,0
174.896,1537,814,0,0,1,1,61,62,0
174.896,1537,814,0,0,1,1,61,62,1
174.896,1538,814,0,0,1,1,61,62,1
174.896,1537,815,0,0,1,1,61,62,0
174.896,1538,815,0,0,1,1,61,62,0
174.897,1539,815,0,0,1,1,61,62,0
174.897,1540,815,0,0,1,1,61,62,0
174.897,1540,815,0,0,1,1,60,62,0
174.897,1540,814,0,0,1,1,60,62,1
174.897,1539,815,0,0,1,1,60,62,0
174.897,1538,815,0,0,1,1,60,62,0
174.897,1538,815,0,0,1,1,60,61,0
174.898,1537,815,0,0,1,1,60,61,0
174.898,1536,815,0,0,1,1,60,61,0
174.898,1536,814,0,0,1,1,60,61,1
174.898,1535,814,0,0,1,1,60,61,1
174.898,1534,814,0,0,1,1,60,61,1
174.898,1533,815,0,0,1,1,60,61,0
174.898,1534,815,0,0,1,1,60,61,0
174.898,1533,815,0,0,1,1,60,61,0
